symbol,name,datetime,price
SBUX:NASDAQ,Starbucks Corp,2019-12-11,86.589996
SBUX:NASDAQ,Starbucks Corp,2019-12-12,88.209999
SBUX:NASDAQ,Starbucks Corp,2019-12-13,88.66999799999999
SBUX:NASDAQ,Starbucks Corp,2019-12-16,88.779999
SBUX:NASDAQ,Starbucks Corp,2019-12-17,88.129997
SBUX:NASDAQ,Starbucks Corp,2019-12-18,87.989998
SBUX:NASDAQ,Starbucks Corp,2019-12-19,88.519997
SBUX:NASDAQ,Starbucks Corp,2019-12-20,88.459999
SBUX:NASDAQ,Starbucks Corp,2019-12-23,88.230003
SBUX:NASDAQ,Starbucks Corp,2019-12-24,88.519997
SBUX:NASDAQ,Starbucks Corp,2019-12-26,88.08000200000001
SBUX:NASDAQ,Starbucks Corp,2019-12-27,88.129997
SBUX:NASDAQ,Starbucks Corp,2019-12-30,87.440002
SBUX:NASDAQ,Starbucks Corp,2019-12-31,87.91999799999999
SBUX:NASDAQ,Starbucks Corp,2020-01-02,89.349998
SBUX:NASDAQ,Starbucks Corp,2020-01-03,88.83000200000001
SBUX:NASDAQ,Starbucks Corp,2020-01-06,88.129997
SBUX:NASDAQ,Starbucks Corp,2020-01-07,87.860001
SBUX:NASDAQ,Starbucks Corp,2020-01-08,88.879997
SBUX:NASDAQ,Starbucks Corp,2020-01-09,90.529999
SBUX:NASDAQ,Starbucks Corp,2020-01-10,90.160004
SBUX:NASDAQ,Starbucks Corp,2020-01-13,91.08000200000001
SBUX:NASDAQ,Starbucks Corp,2020-01-14,90.989998
SBUX:NASDAQ,Starbucks Corp,2020-01-15,91.540001
SBUX:NASDAQ,Starbucks Corp,2020-01-16,92.58000200000001
SBUX:NASDAQ,Starbucks Corp,2020-01-17,93.620003
SBUX:NASDAQ,Starbucks Corp,2020-01-21,92.529999
SBUX:NASDAQ,Starbucks Corp,2020-01-22,92.529999
SBUX:NASDAQ,Starbucks Corp,2020-01-23,93.75
SBUX:NASDAQ,Starbucks Corp,2020-01-24,92.029999
